0,0,0,0,0,0,0,14772,20570,35342,0,0,0
0,0,0,0,0,0,0,15254,20388,35642,0,0,0
0,0,0,0,0,0,0,15001,20445,35446,0,0,0
0,0,0,0,0,0,0,14944,20419,35363,0,0,0
0,0,0,0,0,0,0,15142,20417,35559,0,0,0
0,0,0,0,0,0,0,15043,20435,35478,0,0,0
0,0,0,0,0,0,0,15060,20372,35432,0,0,0
0,0,0,0,0,0,0,14820,20409,35229,0,0,0
0,0,0,0,0,0,0,15134,20208,35342,0,0,0
0,0,0,0,0,0,0,15219,20546,35765,0,0,0
0,0,0,0,0,0,0,14883,20351,35234,0,0,0
0,0,0,0,0,0,0,14926,20304,35230,0,0,0
0,0,0,0,0,0,0,14976,20473,35449,0,0,0
0,0,0,0,0,0,0,14969,20525,35494,0,0,0
0,0,0,0,0,0,0,15067,20500,35567,0,0,0
0,0,0,0,0,0,0,14990,20366,35356,0,0,0
0,0,0,0,0,0,0,15156,20306,35462,0,0,0
0,0,0,0,0,0,0,15127,20493,35620,0,0,0
0,0,0,0,0,0,0,14953,20421,35374,0,0,0
0,0,0,0,0,0,0,14995,20353,35348,0,0,0
0,0,0,0,0,0,0,15136,20412,35548,0,0,0
0,0,0,0,0,0,0,14938,20549,35487,0,0,0
0,0,0,0,0,0,0,14892,20259,35151,0,0,0
0,0,0,0,0,0,0,14978,20388,35366,0,0,0
0,0,0,0,0,0,0,14871,20480,35351,0,0,0
0,0,0,0,0,0,0,15029,20251,35280,0,0,0
0,0,0,0,0,0,0,15000,20391,35391,0,0,0
0,0,0,0,0,0,0,14856,20055,34911,0,0,0
0,0,0,0,0,0,0,14933,20470,35403,0,0,0
0,0,0,0,0,0,0,15207,20243,35450,0,0,0
0,0,0,0,0,0,0,14855,20490,35345,0,0,0
0,0,0,0,0,0,0,14821,20487,35308,0,0,0
0,0,0,0,0,0,0,14997,20330,35327,0,0,0
0,0,0,0,0,0,0,15217,20320,35537,0,0,0
0,0,0,0,0,0,0,15055,20536,35591,0,0,0
0,0,0,0,0,0,0,15019,20259,35278,0,0,0
0,0,0,0,0,0,0,14966,20401,35367,0,0,0
0,0,0,0,0,0,0,15006,20445,35451,0,0,0
0,0,0,0,0,0,0,14823,20283,35106,0,0,0
0,0,0,0,0,0,0,15114,20366,35480,0,0,0
0,0,0,0,0,0,0,15122,20171,35293,0,0,0
0,0,0,0,0,0,0,15039,20317,35356,0,0,0
0,0,0,0,0,0,0,14875,20443,35318,0,0,0
0,0,0,0,0,0,0,15127,20618,35745,0,0,0
0,0,0,0,0,0,0,14739,20051,34790,0,0,0
0,0,0,0,0,0,0,14876,20578,35454,0,0,0
0,0,0,0,0,0,0,14695,20624,35319,0,0,0
0,0,0,0,0,0,0,14970,20343,35313,0,0,0
0,0,0,0,0,0,0,14987,20203,35190,0,0,0
0,0,0,0,0,0,0,14888,20488,35376,0,0,0
0,0,0,0,0,0,0,15199,20362,35561,0,0,0
0,0,0,0,0,0,0,15241,20447,35688,0,0,0
0,0,0,0,0,0,0,15148,20631,35779,0,0,0
0,0,0,0,0,0,0,15123,20401,35524,0,0,0
0,0,0,0,0,0,0,14945,20576,35521,0,0,0
0,0,0,0,0,0,0,15034,20448,35482,0,0,0
0,0,0,0,0,0,0,14701,20420,35121,0,0,0
0,0,0,0,0,0,0,14976,20515,35491,0,0,0
0,0,0,0,0,0,0,15002,20654,35656,0,0,0
0,0,0,0,0,0,0,14995,20394,35389,0,0,0
0,0,0,0,0,0,0,14834,20668,35502,0,0,0
0,0,0,0,0,0,0,14838,20442,35280,0,0,0
0,0,0,0,0,0,0,15046,20450,35496,0,0,0
0,0,0,0,0,0,0,14979,20447,35426,0,0,0
0,0,0,0,0,0,0,15152,20625,35777,0,0,0
0,0,0,0,0,0,0,15008,20415,35423,0,0,0
0,0,0,0,0,0,0,15182,20418,35600,0,0,0
0,0,0,0,0,0,0,15285,20697,35982,0,0,0
0,0,0,0,0,0,0,15333,20698,36031,0,0,0
0,0,0,0,0,0,0,15445,20954,36399,0,0,0
0,0,0,0,0,0,0,15312,21058,36370,0,0,0
0,0,0,0,0,0,0,15564,21137,36701,0,0,0
0,0,0,0,0,0,0,15629,21539,37168,0,0,0
0,0,0,0,0,0,0,15970,21816,37786,0,0,0
0,0,0,0,0,0,0,15917,22149,38066,0,0,0
0,0,0,0,0,0,0,16051,22064,38115,0,0,0
0,0,0,0,0,0,0,16367,22711,39078,0,0,0
0,0,0,0,0,0,0,15766,22286,38052,0,0,0
0,0,0,0,0,0,0,15829,21802,37631,0,0,0
0,0,0,0,0,0,0,15584,21182,36766,0,0,0
0,0,0,0,0,0,0,15308,21069,36377,0,0,0
0,0,0,0,0,0,0,15221,20846,36067,0,0,0
0,0,0,0,0,0,0,15174,20972,36146,0,0,0
0,0,0,0,0,0,0,15008,20436,35444,0,0,0
0,0,0,0,0,0,0,15151,20743,35894,0,0,0
0,0,0,0,0,0,0,15187,20635,35822,0,0,0
0,0,0,0,0,0,0,15169,20704,35873,0,0,0
0,0,0,0,0,0,0,15331,20314,35645,0,0,0
0,0,0,0,0,0,0,15050,20661,35711,0,0,0
0,0,0,0,0,0,0,15025,20633,35658,0,0,0
0,0,0,0,0,0,0,14995,20378,35373,0,0,0
0,0,0,0,0,0,0,15206,20866,36072,0,0,0
0,0,0,0,0,0,0,15232,20954,36186,0,0,0
0,0,0,0,0,0,0,15237,20832,36069,0,0,0
0,0,0,0,0,0,0,15296,21061,36357,0,0,0
0,0,0,0,0,0,0,15625,21222,36847,0,0,0
0,0,0,0,0,0,0,15590,21419,37009,0,0,0
0,0,0,0,0,0,0,15778,21735,37513,0,0,0
0,0,0,0,0,0,0,16034,22226,38260,0,0,0
0,0,0,0,0,0,0,15943,22365,38308,0,0,0
0,0,0,0,0,0,0,15894,21845,37739,0,0,0
0,0,0,0,0,0,0,15873,21859,37732,0,0,0
0,0,0,0,0,0,0,15672,21907,37579,0,0,0
0,0,0,0,0,0,0,15801,21513,37314,0,0,0
0,0,0,0,0,0,0,15490,21218,36708,0,0,0
0,0,0,0,0,0,0,15366,21381,36747,0,0,0
0,0,0,0,0,0,0,15150,20751,35901,0,0,0
0,0,0,0,0,0,0,15152,20706,35858,0,0,0
0,0,0,0,0,0,0,14915,20535,35450,0,0,0
0,0,0,0,0,0,0,15044,20714,35758,0,0,0
0,0,0,0,0,0,0,15258,20701,35959,0,0,0
0,0,0,0,0,0,0,15010,20375,35385,0,0,0
0,0,0,0,0,0,0,15188,20546,35734,0,0,0
0,0,0,0,0,0,0,15093,20288,35381,0,0,0
0,0,0,0,0,0,0,15120,20586,35706,0,0,0
0,0,0,0,0,0,0,14948,20480,35428,0,0,0
0,0,0,0,0,0,0,14992,20624,35616,0,0,0
0,0,0,0,0,0,0,15184,20374,35558,0,0,0
0,0,0,0,0,0,0,14793,20497,35290,0,0,0
0,0,0,0,0,0,0,15020,20615,35635,0,0,0
0,0,0,0,0,0,0,14865,20415,35280,0,0,0
0,0,0,0,0,0,0,15028,20597,35625,0,0,0
0,0,0,0,0,0,0,15016,20523,35539,0,0,0
0,0,0,0,0,0,0,14806,20415,35221,0,0,0
0,0,0,0,0,0,0,15172,20720,35892,0,0,0
0,0,0,0,0,0,0,14937,20413,35350,0,0,0
0,0,0,0,0,0,0,15088,20317,35405,0,0,0
0,0,0,0,0,0,0,15132,20443,35575,0,0,0
0,0,0,0,0,0,0,15173,20416,35589,0,0,0
0,0,0,0,0,0,0,15197,20138,35335,0,0,0
0,0,0,0,0,0,0,15142,20373,35515,0,0,0
0,0,0,0,0,0,0,14852,20304,35156,0,0,0
0,0,0,0,0,0,0,15030,20505,35535,0,0,0
0,0,0,0,0,0,0,14705,20361,35066,0,0,0
0,0,0,0,0,0,0,15179,20459,35638,0,0,0
0,0,0,0,0,0,0,14990,20306,35296,0,0,0
0,0,0,0,0,0,0,15195,20279,35474,0,0,0
0,0,0,0,0,0,0,14923,20404,35327,0,0,0
0,0,0,0,0,0,0,14983,20442,35425,0,0,0
0,0,0,0,0,0,0,15021,20474,35495,0,0,0
0,0,0,0,0,0,0,14999,20592,35591,0,0,0
0,0,0,0,0,0,0,14913,20381,35294,0,0,0
0,0,0,0,0,0,0,14933,20565,35498,0,0,0
0,0,0,0,0,0,0,15149,20569,35718,0,0,0
0,0,0,0,0,0,0,15147,20215,35362,0,0,0
0,0,0,0,0,0,0,14751,20228,34979,0,0,0
0,0,0,0,0,0,0,15060,20642,35702,0,0,0
0,0,0,0,0,0,0,14905,20428,35333,0,0,0
0,0,0,0,0,0,0,15286,20257,35543,0,0,0
0,0,0,0,0,0,0,14893,20540,35433,0,0,0
0,0,0,0,0,0,0,15123,20252,35375,0,0,0
0,0,0,0,0,0,0,14789,20251,35040,0,0,0
0,0,0,0,0,0,0,15033,20363,35396,0,0,0
0,0,0,0,0,0,0,14886,20430,35316,0,0,0
0,0,0,0,0,0,0,15017,20200,35217,0,0,0
0,0,0,0,0,0,0,14984,20539,35523,0,0,0
0,0,0,0,0,0,0,15121,20405,35526,0,0,0
0,0,0,0,0,0,0,15024,20367,35391,0,0,0
0,0,0,0,0,0,0,15091,20403,35494,0,0,0
0,0,0,0,0,0,0,14986,20588,35574,0,0,0
0,0,0,0,0,0,0,15331,20138,35469,0,0,0
0,0,0,0,0,0,0,15010,20375,35385,0,0,0
0,0,0,0,0,0,0,15201,20528,35729,0,0,0
0,0,0,0,0,0,0,15034,20650,35684,0,0,0
0,0,0,0,0,0,0,14943,20461,35404,0,0,0
0,0,0,0,0,0,0,14713,20461,35174,0,0,0
0,0,0,0,0,0,0,15201,20408,35609,0,0,0
0,0,0,0,0,0,0,15077,20412,35489,0,0,0
0,0,0,0,0,0,0,14823,20356,35179,0,0,0
0,0,0,0,0,0,0,15077,20344,35421,0,0,0
0,0,0,0,0,0,0,15048,20585,35633,0,0,0
0,0,0,0,0,0,0,14943,20543,35486,0,0,0
0,0,0,0,0,0,0,14935,20553,35488,0,0,0
0,0,0,0,0,0,0,14737,20554,35291,0,0,0
0,0,0,0,0,0,0,15107,20625,35732,0,0,0
0,0,0,0,0,0,0,15066,20632,35698,0,0,0
0,0,0,0,0,0,0,15096,20711,35807,0,0,0
0,0,0,0,0,0,0,15001,20427,35428,0,0,0
0,0,0,0,0,0,0,14923,20656,35579,0,0,0
0,0,0,0,0,0,0,15020,20525,35545,0,0,0
0,0,0,0,0,0,0,14919,20543,35462,0,0,0
0,0,0,0,0,0,0,15052,20432,35484,0,0,0
0,0,0,0,0,0,0,14898,20300,35198,0,0,0
0,0,0,0,0,0,0,15142,20407,35549,0,0,0
0,0,0,0,0,0,0,14719,20636,35355,0,0,0
0,0,0,0,0,0,0,15012,20183,35195,0,0,0
0,0,0,0,0,0,0,14950,20546,35496,0,0,0
0,0,0,0,0,0,0,15017,20245,35262,0,0,0
0,0,0,0,0,0,0,15183,20239,35422,0,0,0
0,0,0,0,0,0,0,15061,20580,35641,0,0,0
0,0,0,0,0,0,0,14905,20670,35575,0,0,0
0,0,0,0,0,0,0,14875,20643,35518,0,0,0
0,0,0,0,0,0,0,14908,20222,35130,0,0,0
0,0,0,0,0,0,0,14867,20440,35307,0,0,0
0,0,0,0,0,0,0,15068,20186,35254,0,0,0
0,0,0,0,0,0,0,15086,20446,35532,0,0,0
0,0,0,0,0,0,0,15017,20658,35675,0,0,0
0,0,0,0,0,0,0,15142,20097,35239,0,0,0
0,0,0,0,0,0,0,15063,20731,35794,0,0,0
0,0,0,0,0,0,0,15110,20208,35318,0,0,0
0,0,0,0,0,0,0,15010,20264,35274,0,0,0
0,0,0,0,0,0,0,15054,20215,35269,0,0,0
0,0,0,0,0,0,0,15046,20527,35573,0,0,0
0,0,0,0,0,0,0,15133,20526,35659,0,0,0
0,0,0,0,0,0,0,15003,20593,35596,0,0,0
0,0,0,0,0,0,0,15080,20684,35764,0,0,0
0,0,0,0,0,0,0,14883,20517,35400,0,0,0
0,0,0,0,0,0,0,15295,20288,35583,0,0,0
0,0,0,0,0,0,0,15049,20653,35702,0,0,0
0,0,0,0,0,0,0,14955,20513,35468,0,0,0
0,0,0,0,0,0,0,15027,20407,35434,0,0,0
0,0,0,0,0,0,0,15088,20648,35736,0,0,0
0,0,0,0,0,0,0,14913,20592,35505,0,0,0
0,0,0,0,0,0,0,15004,20533,35537,0,0,0
0,0,0,0,0,0,0,15033,20682,35715,0,0,0
0,0,0,0,0,0,0,15181,20335,35516,0,0,0
0,0,0,0,0,0,0,14871,20390,35261,0,0,0
0,0,0,0,0,0,0,15214,20391,35605,0,0,0
0,0,0,0,0,0,0,14946,20390,35336,0,0,0
0,0,0,0,0,0,0,15052,20382,35434,0,0,0
0,0,0,0,0,0,0,15119,20429,35548,0,0,0
0,0,0,0,0,0,0,14952,20316,35268,0,0,0
0,0,0,0,0,0,0,15205,20492,35697,0,0,0
0,0,0,0,0,0,0,15041,20481,35522,0,0,0
0,0,0,0,0,0,0,15202,20762,35964,0,0,0
0,0,0,0,0,0,0,14861,20579,35440,0,0,0
0,0,0,0,0,0,0,14905,20658,35563,0,0,0
0,0,0,0,0,0,0,15045,20545,35590,0,0,0
0,0,0,0,0,0,0,15113,20808,35921,0,0,0
0,0,0,0,0,0,0,15084,20378,35462,0,0,0
0,0,0,0,0,0,0,15018,20201,35219,0,0,0
0,0,0,0,0,0,0,14997,20464,35461,0,0,0
0,0,0,0,0,0,0,14843,20364,35207,0,0,0
0,0,0,0,0,0,0,15001,20710,35711,0,0,0
0,0,0,0,0,0,0,14862,20565,35427,0,0,0
0,0,0,0,0,0,0,14941,20450,35391,0,0,0
0,0,0,0,0,0,0,14976,20272,35248,0,0,0
0,0,0,0,0,0,0,15238,20294,35532,0,0,0
0,0,0,0,0,0,0,15099,20373,35472,0,0,0
0,0,0,0,0,0,0,14975,20441,35416,0,0,0
0,0,0,0,0,0,0,14945,20407,35352,0,0,0
0,0,0,0,0,0,0,14959,20528,35487,0,0,0
0,0,0,0,0,0,0,15038,20341,35379,0,0,0
0,0,0,0,0,0,0,15025,20510,35535,0,0,0
0,0,0,0,0,0,0,15032,20579,35611,0,0,0
0,0,0,0,0,0,0,15106,20503,35609,0,0,0
0,0,0,0,0,0,0,15006,20562,35568,0,0,0
0,0,0,0,0,0,0,14833,20454,35287,0,0,0
0,0,0,0,0,0,0,15108,20652,35760,0,0,0
0,0,0,0,0,0,0,15025,20730,35755,0,0,0
0,0,0,0,0,0,0,15058,20603,35661,0,0,0
0,0,0,0,0,0,0,15060,20275,35335,0,0,0
0,0,0,0,0,0,0,14798,20709,35507,0,0,0
0,0,0,0,0,0,0,14895,20480,35375,0,0,0
0,0,0,0,0,0,0,15139,20399,35538,0,0,0
0,0,0,0,0,0,0,15008,20600,35608,0,0,0
0,0,0,0,0,0,0,15060,20516,35576,0,0,0
0,0,0,0,0,0,0,15151,20279,35430,0,0,0
0,0,0,0,0,0,0,14813,20376,35189,0,0,0
0,0,0,0,0,0,0,15080,20569,35649,0,0,0
0,0,0,0,0,0,0,15240,20580,35820,0,0,0
0,0,0,0,0,0,0,15222,20571,35793,0,0,0
0,0,0,0,0,0,0,14999,20743,35742,0,0,0
0,0,0,0,0,0,0,15017,20579,35596,0,0,0
0,0,0,0,0,0,0,14964,20640,35604,0,0,0
0,0,0,0,0,0,0,15002,20942,35944,0,0,0
0,0,0,0,0,0,0,15139,20666,35805,0,0,0
0,0,0,0,0,0,0,15244,20470,35714,0,0,0
0,0,0,0,0,0,0,15242,20701,35943,0,0,0
0,0,0,0,0,0,0,15015,20739,35754,0,0,0
0,0,0,0,0,0,0,15119,20578,35697,0,0,0
0,0,0,0,0,0,0,15103,20144,35247,0,0,0
0,0,0,0,0,0,0,15065,20588,35653,0,0,0
0,0,0,0,0,0,0,15046,20545,35591,0,0,0
0,0,0,0,0,0,0,15095,20805,35900,0,0,0
0,0,0,0,0,0,0,15042,20689,35731,0,0,0
0,0,0,0,0,0,0,15046,20667,35713,0,0,0
0,0,0,0,0,0,0,14989,20647,35636,0,0,0
0,0,0,0,0,0,0,14968,20621,35589,0,0,0
0,0,0,0,0,0,0,15288,20415,35703,0,0,0
0,0,0,0,0,0,0,14756,20477,35233,0,0,0
0,0,0,0,0,0,0,15182,20698,35880,0,0,0
0,0,0,0,0,0,0,15128,20694,35822,0,0,0
0,0,0,0,0,0,0,15175,20890,36065,0,0,0
0,0,0,0,0,0,0,14900,20442,35342,0,0,0
0,0,0,0,0,0,0,15140,20551,35691,0,0,0
0,0,0,0,0,0,0,14994,20611,35605,0,0,0
0,0,0,0,0,0,0,14940,20676,35616,0,0,0
0,0,0,0,0,0,0,15035,20483,35518,0,0,0
0,0,0,0,0,0,0,15223,20912,36135,0,0,0
0,0,0,0,0,0,0,15229,20702,35931,0,0,0
0,0,0,0,0,0,0,15219,20700,35919,0,0,0
0,0,0,0,0,0,0,15169,20457,35626,0,0,0
0,0,0,0,0,0,0,15106,20832,35938,0,0,0
0,0,0,0,0,0,0,15483,20841,36324,0,0,0
0,0,0,0,0,0,0,15390,20568,35958,0,0,0
0,0,0,0,0,0,0,14884,20492,35376,0,0,0
0,0,0,0,0,0,0,15148,20815,35963,0,0,0
0,0,0,0,0,0,0,15156,20518,35674,0,0,0
0,0,0,0,0,0,0,15024,20710,35734,0,0,0
0,0,0,0,0,0,0,15311,20801,36112,0,0,0
0,0,0,0,0,0,0,15157,20807,35964,0,0,0
0,0,0,0,0,0,0,15371,20870,36241,0,0,0
0,0,0,0,0,0,0,15302,21103,36405,0,0,0
0,0,0,0,0,0,0,15344,21236,36580,0,0,0
0,0,0,0,0,0,0,15816,21959,37775,0,0,0
0,0,0,0,0,0,0,15625,21944,37569,0,0,0
0,0,0,0,0,0,0,15908,21961,37869,0,0,0
0,0,0,0,0,0,0,15994,22176,38170,0,0,0
0,0,0,0,0,0,0,16256,22261,38517,0,0,0
0,0,0,0,0,0,0,16090,22382,38472,0,0,0
0,0,0,0,0,0,0,16161,22054,38215,0,0,0
0,0,0,0,0,0,0,15911,21990,37901,0,0,0
0,0,0,0,0,0,0,15543,21403,36946,0,0,0
0,0,0,0,0,0,0,15302,21297,36599,0,0,0
0,0,0,0,0,0,0,15320,21056,36376,0,0,0
0,0,0,0,0,0,0,15440,20647,36087,0,0,0
0,0,0,0,0,0,0,15217,21012,36229,0,0,0
0,0,0,0,0,0,0,15236,20955,36191,0,0,0
0,0,0,0,0,0,0,15077,21043,36120,0,0,0
0,0,0,0,0,0,0,15137,20950,36087,0,0,0
0,0,0,0,0,0,0,15153,20714,35867,0,0,0
0,0,0,0,0,0,0,15076,20710,35786,0,0,0
0,0,0,0,0,0,0,14958,20846,35804,0,0,0
0,0,0,0,0,0,0,15013,21167,36180,0,0,0
0,0,0,0,0,0,0,15431,21100,36531,0,0,0
0,0,0,0,0,0,0,15432,21397,36829,0,0,0
0,0,0,0,0,0,0,15431,21205,36636,0,0,0
0,0,0,0,0,0,0,15836,21296,37132,0,0,0
0,0,0,0,0,0,0,15923,21904,37827,0,0,0
0,0,0,0,0,0,0,16008,22384,38392,0,0,0
0,0,0,0,0,0,0,16205,22863,39068,0,0,0
0,0,0,0,0,0,0,16494,22626,39120,0,0,0
0,0,0,0,0,0,0,16201,22451,38652,0,0,0
0,0,0,0,0,0,0,16081,22272,38353,0,0,0
0,0,0,0,0,0,0,15837,22061,37898,0,0,0
0,0,0,0,0,0,0,15689,21714,37403,0,0,0
0,0,0,0,0,0,0,15606,21411,37017,0,0,0
0,0,0,0,0,0,0,15533,21111,36644,0,0,0
0,0,0,0,0,0,0,15414,20739,36153,0,0,0
0,0,0,0,0,0,0,15217,20643,35860,0,0,0
0,0,0,0,0,0,0,15040,20987,36027,0,0,0
0,0,0,0,0,0,0,15200,20783,35983,0,0,0
0,0,0,0,0,0,0,15383,20576,35959,0,0,0
0,0,0,0,0,0,0,15078,20721,35799,0,0,0
0,0,0,0,0,0,0,14934,20708,35642,0,0,0
0,0,0,0,0,0,0,15056,20672,35728,0,0,0
0,0,0,0,0,0,0,15203,20846,36049,0,0,0
0,0,0,0,0,0,0,15210,20569,35779,0,0,0
0,0,0,0,0,0,0,15031,20685,35716,0,0,0
0,0,0,0,0,0,0,15119,20651,35770,0,0,0
0,0,0,0,0,0,0,15350,20460,35810,0,0,0
0,0,0,0,0,0,0,15104,20718,35822,0,0,0
0,0,0,0,0,0,0,15241,20727,35968,0,0,0
0,0,0,0,0,0,0,15106,20740,35846,0,0,0
0,0,0,0,0,0,0,15053,20477,35530,0,0,0
0,0,0,0,0,0,0,15194,20578,35772,0,0,0
0,0,0,0,0,0,0,14969,20678,35647,0,0,0
0,0,0,0,0,0,0,15195,20395,35590,0,0,0
0,0,0,0,0,0,0,15012,20702,35714,0,0,0
0,0,0,0,0,0,0,15190,20991,36181,0,0,0
0,0,0,0,0,0,0,14901,20691,35592,0,0,0
0,0,0,0,0,0,0,15031,20122,35153,0,0,0
0,0,0,0,0,0,0,14875,20688,35563,0,0,0
0,0,0,0,0,0,0,15261,20689,35950,0,0,0
0,0,0,0,0,0,0,15138,20804,35942,0,0,0
0,0,0,0,0,0,0,15085,20541,35626,0,0,0
0,0,0,0,0,0,0,15089,20983,36072,0,0,0
0,0,0,0,0,0,0,14977,20523,35500,0,0,0
0,0,0,0,0,0,0,15095,20673,35768,0,0,0
0,0,0,0,0,0,0,15274,20681,35955,0,0,0
0,0,0,0,0,0,0,15272,20503,35775,0,0,0
0,0,0,0,0,0,0,15175,20367,35542,0,0,0
0,0,0,0,0,0,0,15194,20488,35682,0,0,0
0,0,0,0,0,0,0,15210,20741,35951,0,0,0
0,0,0,0,0,0,0,15144,20651,35795,0,0,0
0,0,0,0,0,0,0,14973,20585,35558,0,0,0
0,0,0,0,0,0,0,15191,20676,35867,0,0,0
0,0,0,0,0,0,0,15379,20750,36129,0,0,0
0,0,0,0,0,0,0,15168,20508,35676,0,0,0
0,0,0,0,0,0,0,15084,20782,35866,0,0,0
0,0,0,0,0,0,0,15062,20791,35853,0,0,0
0,0,0,0,0,0,0,14921,20647,35568,0,0,0
0,0,0,0,0,0,0,15137,20707,35844,0,0,0
0,0,0,0,0,0,0,15211,20645,35856,0,0,0
0,0,0,0,0,0,0,15185,20502,35687,0,0,0
0,0,0,0,0,0,0,15091,20693,35784,0,0,0
0,0,0,0,0,0,0,15199,20644,35843,0,0,0
0,0,0,0,0,0,0,15066,20611,35677,0,0,0
0,0,0,0,0,0,0,15223,20768,35991,0,0,0
0,0,0,0,0,0,0,15137,20769,35906,0,0,0
0,0,0,0,0,0,0,15275,20534,35809,0,0,0
0,0,0,0,0,0,0,14994,20957,35951,0,0,0
0,0,0,0,0,0,0,15169,20541,35710,0,0,0
0,0,0,0,0,0,0,14899,20493,35392,0,0,0
0,0,0,0,0,0,0,14875,20611,35486,0,0,0
0,0,0,0,0,0,0,15185,20815,36000,0,0,0
0,0,0,0,0,0,0,15208,20741,35949,0,0,0
0,0,0,0,0,0,0,15236,20401,35637,0,0,0
0,0,0,0,0,0,0,15110,20571,35681,0,0,0
0,0,0,0,0,0,0,15099,20531,35630,0,0,0
0,0,0,0,0,0,0,15192,20402,35594,0,0,0
0,0,0,0,0,0,0,15153,20894,36047,0,0,0
0,0,0,0,0,0,0,15018,20642,35660,0,0,0
0,0,0,0,0,0,0,14975,20538,35513,0,0,0
0,0,0,0,0,0,0,15022,20543,35565,0,0,0
0,0,0,0,0,0,0,14942,20557,35499,0,0,0
0,0,0,0,0,0,0,14900,20549,35449,0,0,0
0,0,0,0,0,0,0,14962,20619,35581,0,0,0
0,0,0,0,0,0,0,15243,20604,35847,0,0,0
0,0,0,0,0,0,0,14784,20501,35285,0,0,0
0,0,0,0,0,0,0,14990,20497,35487,0,0,0
0,0,0,0,0,0,0,15186,20918,36104,0,0,0
0,0,0,0,0,0,0,14816,20963,35779,0,0,0
0,0,0,0,0,0,0,15024,20463,35487,0,0,0
0,0,0,0,0,0,0,15077,20752,35829,0,0,0
0,0,0,0,0,0,0,15126,20464,35590,0,0,0
0,0,0,0,0,0,0,15042,20593,35635,0,0,0
0,0,0,0,0,0,0,15072,20740,35812,0,0,0
0,0,0,0,0,0,0,14999,20521,35520,0,0,0
0,0,0,0,0,0,0,14953,20283,35236,0,0,0
0,0,0,0,0,0,0,14887,20369,35256,0,0,0
0,0,0,0,0,0,0,15159,20288,35447,0,0,0
0,0,0,0,0,0,0,15013,20589,35602,0,0,0
0,0,0,0,0,0,0,15067,20580,35647,0,0,0
0,0,0,0,0,0,0,15302,20715,36017,0,0,0
0,0,0,0,0,0,0,14982,20687,35669,0,0,0
0,0,0,0,0,0,0,15111,20575,35686,0,0,0
0,0,0,0,0,0,0,15052,20585,35637,0,0,0
0,0,0,0,0,0,0,14992,20568,35560,0,0,0
0,0,0,0,0,0,0,15023,20696,35719,0,0,0
0,0,0,0,0,0,0,15138,20426,35564,0,0,0
0,0,0,0,0,0,0,15133,20474,35607,0,0,0
0,0,0,0,0,0,0,14956,20449,35405,0,0,0
0,0,0,0,0,0,0,15198,20585,35783,0,0,0
0,0,0,0,0,0,0,14739,20586,35325,0,0,0
0,0,0,0,0,0,0,15141,20410,35551,0,0,0
0,0,0,0,0,0,0,14868,20684,35552,0,0,0
0,0,0,0,0,0,0,14853,20429,35282,0,0,0
